symbol,trading_date,open,raw_open_text,high,low,close,source,fetched_at,valid_numeric,valid_positive,within_hl_range,validation_flags,in_db,db_open,db_high,db_low,db_close,comparison_flags
KSE-100,2005-03-04,8627.21,"8,627.21",8802.45,8627.21,8793.69,ksestocks.com/MarketSummary,2026-07-03T11:32:30.594493+00:00,1,1,1,,1,,8802.45,8627.21,8793.69,
KSE-100,2005-03-07,8798.38,"8,798.38",9007.49,8798.38,8863.48,ksestocks.com/MarketSummary,2026-07-03T11:32:33.917955+00:00,1,1,1,,1,,9007.49,8798.38,8863.48,
KSE-100,2005-03-08,8906.43,"8,906.43",9251.34,8826.11,9218.68,ksestocks.com/MarketSummary,2026-07-03T11:32:37.485539+00:00,1,1,1,,1,,9251.34,8826.11,9218.68,
KSE-100,2005-03-09,9290.06,"9,290.06",9647.87,9290.06,9588.47,ksestocks.com/MarketSummary,2026-07-03T11:32:41.381696+00:00,1,1,1,,1,,9647.87,9290.06,9588.47,
KSE-100,2005-03-10,9599.74,"9,599.74",9893.69,9418.21,9571.92,ksestocks.com/MarketSummary,2026-07-03T11:32:45.099620+00:00,1,1,1,,1,,9893.69,9418.21,9571.92,
KSE-100,2005-03-11,9612.93,"9,612.93",9709.85,9472.72,9603.73,ksestocks.com/MarketSummary,2026-07-03T11:32:49.347036+00:00,1,1,1,,1,,9709.85,9472.72,9603.73,
KSE-100,2005-03-14,9602.89,"9,602.89",10000.31,9602.89,9998.05,ksestocks.com/MarketSummary,2026-07-03T11:32:52.796228+00:00,1,1,1,,1,,10000.31,9602.89,9998.05,
KSE-100,2005-03-15,10065.87,"10,065.87",10304.72,10065.87,10303.13,ksestocks.com/MarketSummary,2026-07-03T11:32:56.396331+00:00,1,1,1,,1,,10304.72,10065.87,10303.13,
KSE-100,2005-03-16,10455.05,"10,455.05",10509.13,9962.27,10077.89,ksestocks.com/MarketSummary,2026-07-03T11:33:00.048490+00:00,1,1,1,,1,,10509.13,9962.27,10077.89,
KSE-100,2005-03-17,10083.95,"10,083.95",10106.01,9604.55,9636.37,ksestocks.com/MarketSummary,2026-07-03T11:33:03.625305+00:00,1,1,1,,1,,10106.01,9604.55,9636.37,
KSE-100,2005-03-18,9620.97,"9,620.97",10001.39,9367.84,9499.42,ksestocks.com/MarketSummary,2026-07-03T11:33:07.366089+00:00,1,1,1,,1,,10001.39,9367.84,9499.42,
KSE-100,2005-03-21,9498.62,"9,498.62",9498.62,9070.57,9097.92,ksestocks.com/MarketSummary,2026-07-03T11:33:11.060731+00:00,1,1,1,,1,,9498.62,9070.57,9097.92,
KSE-100,2005-03-22,8789.72,"8,789.72",8790.18,8677.8,8694.61,ksestocks.com/MarketSummary,2026-07-03T11:33:14.602300+00:00,1,1,1,,1,,8790.18,8677.8,8694.61,
KSE-100,2005-03-24,8684.91,"8,684.91",8684.91,8314.1,8314.1,ksestocks.com/MarketSummary,2026-07-03T11:33:21.426369+00:00,1,1,1,,1,,8684.91,8314.1,8314.1,
KSE-100,2005-03-25,8309.41,"8,309.41",8309.41,7930.57,7964.95,ksestocks.com/MarketSummary,2026-07-03T11:33:25.132005+00:00,1,1,1,,1,,8309.41,7930.57,7964.95,
KSE-100,2005-03-28,7911.58,"7,911.58",8001.23,7687.09,7708.29,ksestocks.com/MarketSummary,2026-07-03T11:33:29.089889+00:00,1,1,1,,1,,8001.23,7687.09,7708.29,
KSE-100,2005-03-29,7686.61,"7,686.61",7855.14,7425.8,7855.14,ksestocks.com/MarketSummary,2026-07-03T11:33:33.039853+00:00,1,1,1,,1,,7855.14,7425.8,7855.14,
KSE-100,2005-03-30,7860.4,"7,860.40",8346.42,7817.13,8085.56,ksestocks.com/MarketSummary,2026-07-03T11:33:36.887721+00:00,1,1,1,,1,,8346.42,7817.13,8085.56,
KSE-100,2005-03-31,8094.52,"8,094.52",8247.2,7751.13,7770.33,ksestocks.com/MarketSummary,2026-07-03T11:33:40.779730+00:00,1,1,1,,1,,8247.2,7751.13,7770.33,
KSE-100,2005-04-01,7606.67,"7,606.67",7642.47,7478.72,7596.87,ksestocks.com/MarketSummary,2026-07-03T11:33:44.515942+00:00,1,1,1,,1,,7642.47,7478.72,7596.87,
KSE-100,2005-04-04,7693.94,"7,693.94",8052.0,7689.36,8050.25,ksestocks.com/MarketSummary,2026-07-03T11:33:48.110700+00:00,1,1,1,,1,,8052.0,7689.36,8050.25,
KSE-100,2005-04-05,8096.79,"8,096.79",8151.46,7807.54,7820.81,ksestocks.com/MarketSummary,2026-07-03T11:33:51.858729+00:00,1,1,1,,1,,8151.46,7807.54,7820.81,
KSE-100,2005-04-06,7858.66,"7,858.66",7903.15,7544.73,7613.63,ksestocks.com/MarketSummary,2026-07-03T11:33:55.894812+00:00,1,1,1,,1,,7903.15,7544.73,7613.63,
KSE-100,2005-04-07,7680.28,"7,680.28",7787.52,7569.36,7784.34,ksestocks.com/MarketSummary,2026-07-03T11:33:59.827279+00:00,1,1,1,,1,,7787.52,7569.36,7784.34,
KSE-100,2005-04-08,7785.35,"7,785.35",7788.89,7533.87,7593.3,ksestocks.com/MarketSummary,2026-07-03T11:34:03.472906+00:00,1,1,1,,1,,7788.89,7533.87,7593.3,
KSE-100,2005-04-11,7649.64,"7,649.64",7653.64,7244.49,7244.49,ksestocks.com/MarketSummary,2026-07-03T11:34:07.189604+00:00,1,1,1,,1,,7653.64,7244.49,7244.49,
KSE-100,2005-04-12,7163.77,"7,163.77",7163.77,6927.67,6939.03,ksestocks.com/MarketSummary,2026-07-03T11:34:11.413633+00:00,1,1,1,,1,,7163.77,6927.67,6939.03,
KSE-100,2005-04-13,6787.23,"6,787.23",7125.11,6724.07,7123.62,ksestocks.com/MarketSummary,2026-07-03T11:34:15.656547+00:00,1,1,1,,1,,7125.11,6724.07,7123.62,
KSE-100,2005-04-14,7189.13,"7,189.13",7202.96,6960.91,7202.84,ksestocks.com/MarketSummary,2026-07-03T11:34:19.428824+00:00,1,1,1,,1,,7202.96,6960.91,7202.84,
KSE-100,2005-04-15,7266.23,"7,266.23",7524.72,7240.39,7512.91,ksestocks.com/MarketSummary,2026-07-03T11:34:23.637682+00:00,1,1,1,,1,,7524.72,7240.39,7512.91,
KSE-100,2005-04-18,7439.73,"7,439.73",7509.15,7230.73,7234.21,ksestocks.com/MarketSummary,2026-07-03T11:34:27.462740+00:00,1,1,1,,1,,7509.15,7230.73,7234.21,
KSE-100,2005-04-19,7177.08,"7,177.08",7321.12,6942.07,6952.72,ksestocks.com/MarketSummary,2026-07-03T11:34:32.121369+00:00,1,1,1,,1,,7321.12,6942.07,6952.72,
KSE-100,2005-04-20,6916.44,"6,916.44",7061.32,6702.09,7030.83,ksestocks.com/MarketSummary,2026-07-03T11:34:36.587637+00:00,1,1,1,,1,,7061.32,6702.09,7030.83,
KSE-100,2005-04-21,7128.59,"7,128.59",7261.1,7065.24,7101.38,ksestocks.com/MarketSummary,2026-07-03T11:34:40.739219+00:00,1,1,1,,1,,7261.1,7065.24,7101.38,
KSE-100,2005-04-25,7169.84,"7,169.84",7249.23,6987.79,6996.82,ksestocks.com/MarketSummary,2026-07-03T11:34:47.748428+00:00,1,1,1,,1,,7249.23,6987.79,6996.82,
KSE-100,2005-04-26,6958.02,"6,958.02",7164.73,6888.03,7164.73,ksestocks.com/MarketSummary,2026-07-03T11:34:51.611749+00:00,1,1,1,,1,,7164.73,6888.03,7164.73,
KSE-100,2005-04-27,7193.8,"7,193.80",7310.47,7155.6,7275.74,ksestocks.com/MarketSummary,2026-07-03T11:34:55.335909+00:00,1,1,1,,1,,7310.47,7155.6,7275.74,
KSE-100,2005-04-28,7306.55,"7,306.55",7306.55,7143.43,7144.48,ksestocks.com/MarketSummary,2026-07-03T11:34:58.946370+00:00,1,1,1,,1,,7306.55,7143.43,7144.48,
KSE-100,2005-04-29,7169.86,"7,169.86",7223.74,7033.46,7104.65,ksestocks.com/MarketSummary,2026-07-03T11:35:02.570773+00:00,1,1,1,,1,,7223.74,7033.46,7104.65,
KSE-100,2005-05-02,7128.54,"7,128.54",7154.82,6824.83,6832.74,ksestocks.com/MarketSummary,2026-07-03T11:35:06.133553+00:00,1,1,1,,1,,7154.82,6824.83,6832.74,
KSE-100,2005-05-03,6769.09,"6,769.09",6920.28,6710.37,6887.93,ksestocks.com/MarketSummary,2026-07-03T11:35:09.641546+00:00,1,1,1,,1,,6920.28,6710.37,6887.93,
KSE-100,2005-05-04,6902.4,"6,902.40",6953.77,6867.25,6898.72,ksestocks.com/MarketSummary,2026-07-03T11:35:13.216691+00:00,1,1,1,,1,,6953.77,6867.25,6898.72,
KSE-100,2005-05-05,6888.67,"6,888.67",7104.73,6873.04,7098.22,ksestocks.com/MarketSummary,2026-07-03T11:35:17.055092+00:00,1,1,1,,1,,7104.73,6873.04,7098.22,
KSE-100,2005-05-06,7116.94,"7,116.94",7221.35,7102.46,7183.25,ksestocks.com/MarketSummary,2026-07-03T11:35:20.645915+00:00,1,1,1,,1,,7221.35,7102.46,7183.25,
KSE-100,2005-05-09,7142.2,"7,142.20",7395.16,7128.6,7384.98,ksestocks.com/MarketSummary,2026-07-03T11:35:24.192559+00:00,1,1,1,,1,,7395.16,7128.6,7384.98,
KSE-100,2005-05-10,7394.78,"7,394.78",7460.0,7318.5,7367.69,ksestocks.com/MarketSummary,2026-07-03T11:35:27.658793+00:00,1,1,1,,1,,7460.0,7318.5,7367.69,
KSE-100,2005-05-11,7357.44,"7,357.44",7517.63,7352.12,7497.62,ksestocks.com/MarketSummary,2026-07-03T11:35:31.093441+00:00,1,1,1,,1,,7517.63,7352.12,7497.62,
KSE-100,2005-05-12,7508.25,"7,508.25",7563.12,7276.97,7284.05,ksestocks.com/MarketSummary,2026-07-03T11:35:34.582831+00:00,1,1,1,,1,,7563.12,7276.97,7284.05,
KSE-100,2005-05-13,7323.86,"7,323.86",7437.85,7323.86,7411.33,ksestocks.com/MarketSummary,2026-07-03T11:35:38.096807+00:00,1,1,1,,1,,7437.85,7323.86,7411.33,
KSE-100,2005-05-16,7456.15,"7,456.15",7469.07,7223.07,7315.5,ksestocks.com/MarketSummary,2026-07-03T11:35:41.683390+00:00,1,1,1,,1,,7469.07,7223.07,7315.5,
KSE-100,2005-05-17,7340.55,"7,340.55",7437.95,7319.8,7437.95,ksestocks.com/MarketSummary,2026-07-03T11:35:45.417708+00:00,1,1,1,,1,,7437.95,7319.8,7437.95,
KSE-100,2005-05-18,7445.3,"7,445.30",7473.7,7301.79,7348.06,ksestocks.com/MarketSummary,2026-07-03T11:35:48.961740+00:00,1,1,1,,1,,7473.7,7301.79,7348.06,
KSE-100,2005-05-19,7393.26,"7,393.26",7433.09,7322.51,7413.7,ksestocks.com/MarketSummary,2026-07-03T11:35:52.464669+00:00,1,1,1,,1,,7433.09,7322.51,7413.7,
KSE-100,2005-05-20,7416.72,"7,416.72",7431.47,7265.72,7300.09,ksestocks.com/MarketSummary,2026-07-03T11:35:55.888562+00:00,1,1,1,,1,,7431.47,7265.72,7300.09,
KSE-100,2005-05-23,7152.38,"7,152.38",7152.38,6978.48,6983.3,ksestocks.com/MarketSummary,2026-07-03T11:35:59.480901+00:00,1,1,1,,1,,7152.38,6978.48,6983.3,
KSE-100,2005-05-24,6957.14,"6,957.14",7051.39,6762.64,7034.84,ksestocks.com/MarketSummary,2026-07-03T11:36:02.944060+00:00,1,1,1,,1,,7051.39,6762.64,7034.84,
KSE-100,2005-05-25,7081.23,"7,081.23",7124.52,6902.54,6942.42,ksestocks.com/MarketSummary,2026-07-03T11:36:06.332741+00:00,1,1,1,,1,,7124.52,6902.54,6942.42,
KSE-100,2005-05-26,6965.33,"6,965.33",6977.91,6655.6,6664.86,ksestocks.com/MarketSummary,2026-07-03T11:36:09.687439+00:00,1,1,1,,1,,6977.91,6655.6,6664.86,
KSE-100,2005-05-27,6597.99,"6,597.99",6672.3,6440.05,6467.15,ksestocks.com/MarketSummary,2026-07-03T11:36:13.068838+00:00,1,1,1,,1,,6672.3,6440.05,6467.15,
KSE-100,2005-05-30,6463.19,"6,463.19",6708.48,6457.28,6707.56,ksestocks.com/MarketSummary,2026-07-03T11:36:16.572628+00:00,1,1,1,,1,,6708.48,6457.28,6707.56,
KSE-100,2005-05-31,6679.17,"6,679.17",6885.67,6665.06,6857.67,ksestocks.com/MarketSummary,2026-07-03T11:36:19.930424+00:00,1,1,1,,1,,6885.67,6665.06,6857.67,
KSE-100,2005-06-01,6895.75,"6,895.75",7057.2,6881.11,7019.6,ksestocks.com/MarketSummary,2026-07-03T11:36:23.449162+00:00,1,1,1,,1,,7057.2,6881.11,7019.6,
KSE-100,2005-06-02,7058.63,"7,058.63",7325.38,7058.63,7322.38,ksestocks.com/MarketSummary,2026-07-03T11:36:27.030672+00:00,1,1,1,,1,,7325.38,7058.63,7322.38,
KSE-100,2005-06-03,7356.12,"7,356.12",7369.54,7182.68,7213.17,ksestocks.com/MarketSummary,2026-07-03T11:36:30.582645+00:00,1,1,1,,1,,7369.54,7182.68,7213.17,
KSE-100,2005-06-06,7169.5,"7,169.50",7171.77,6916.67,7104.4,ksestocks.com/MarketSummary,2026-07-03T11:36:34.150977+00:00,1,1,1,,1,,7171.77,6916.67,7104.4,
KSE-100,2005-06-07,7122.23,"7,122.23",7392.05,7122.23,7391.18,ksestocks.com/MarketSummary,2026-07-03T11:36:37.722843+00:00,1,1,1,,1,,7392.05,7122.23,7391.18,
KSE-100,2005-06-08,7363.87,"7,363.87",7468.08,7140.83,7263.56,ksestocks.com/MarketSummary,2026-07-03T11:36:41.167550+00:00,1,1,1,,1,,7468.08,7140.83,7263.56,
KSE-100,2005-06-09,7273.43,"7,273.43",7371.17,7273.43,7307.02,ksestocks.com/MarketSummary,2026-07-03T11:36:44.644529+00:00,1,1,1,,1,,7371.17,7273.43,7307.02,
KSE-100,2005-06-10,7332.44,"7,332.44",7394.2,7270.98,7345.29,ksestocks.com/MarketSummary,2026-07-03T11:36:48.022654+00:00,1,1,1,,1,,7394.2,7270.98,7345.29,
KSE-100,2005-06-13,7360.13,"7,360.13",7478.58,7360.13,7441.77,ksestocks.com/MarketSummary,2026-07-03T11:36:51.400911+00:00,1,1,1,,1,,7478.58,7360.13,7441.77,
KSE-100,2005-06-14,7443.3,"7,443.30",7455.73,7342.38,7368.95,ksestocks.com/MarketSummary,2026-07-03T11:36:54.768397+00:00,1,1,1,,1,,7455.73,7342.38,7368.95,
KSE-100,2005-06-15,7415.61,"7,415.61",7511.06,7415.61,7488.73,ksestocks.com/MarketSummary,2026-07-03T11:36:58.096689+00:00,1,1,1,,1,,7511.06,7415.61,7488.73,
KSE-100,2005-06-16,7521.23,"7,521.23",7536.25,7304.47,7331.27,ksestocks.com/MarketSummary,2026-07-03T11:37:01.797084+00:00,1,1,1,,1,,7536.25,7304.47,7331.27,
KSE-100,2005-06-17,7360.13,"7,360.13",7432.44,7303.86,7398.73,ksestocks.com/MarketSummary,2026-07-03T11:37:05.274188+00:00,1,1,1,,1,,7432.44,7303.86,7398.73,
KSE-100,2005-06-20,7523.86,"7,523.86",7667.32,7523.86,7663.04,ksestocks.com/MarketSummary,2026-07-03T11:37:08.697189+00:00,1,1,1,,1,,7667.32,7523.86,7663.04,
KSE-100,2005-06-21,7666.41,"7,666.41",7700.68,7462.84,7489.71,ksestocks.com/MarketSummary,2026-07-03T11:37:12.191395+00:00,1,1,1,,1,,7700.68,7462.84,7489.71,
KSE-100,2005-06-22,7513.42,"7,513.42",7547.32,7390.95,7409.07,ksestocks.com/MarketSummary,2026-07-03T11:37:15.539114+00:00,1,1,1,,1,,7547.32,7390.95,7409.07,
KSE-100,2005-06-23,7410.18,"7,410.18",7423.64,7185.0,7417.7,ksestocks.com/MarketSummary,2026-07-03T11:37:18.889197+00:00,1,1,1,,1,,7423.64,7185.0,7417.7,
KSE-100,2005-06-24,7417.38,"7,417.38",7417.5,7297.19,7350.46,ksestocks.com/MarketSummary,2026-07-03T11:37:22.244556+00:00,1,1,1,,1,,7417.5,7297.19,7350.46,
KSE-100,2005-06-27,7351.38,"7,351.38",7370.86,7234.43,7255.44,ksestocks.com/MarketSummary,2026-07-03T11:37:25.698951+00:00,1,1,1,,1,,7370.86,7234.43,7255.44,
KSE-100,2005-06-28,7271.64,"7,271.64",7451.59,7271.64,7431.8,ksestocks.com/MarketSummary,2026-07-03T11:37:29.092686+00:00,1,1,1,,1,,7451.59,7271.64,7431.8,
KSE-100,2005-06-29,7428.68,"7,428.68",7500.39,7393.54,7494.75,ksestocks.com/MarketSummary,2026-07-03T11:37:33.209007+00:00,1,1,1,,1,,7500.39,7393.54,7494.75,
KSE-100,2005-06-30,7494.75,"7,494.75",7538.23,7437.38,7450.12,ksestocks.com/MarketSummary,2026-07-03T11:37:36.689762+00:00,1,1,1,,1,,7538.23,7437.38,7450.12,
KSE-100,2005-07-01,7483.99,"7,483.99",7527.31,7445.53,7464.6,ksestocks.com/MarketSummary,2026-07-03T11:37:40.062678+00:00,1,1,1,,1,,7527.31,7445.53,7464.6,
KSE-100,2005-07-04,7455.83,"7,455.83",7484.44,7394.75,7408.55,ksestocks.com/MarketSummary,2026-07-03T11:37:44.911884+00:00,1,1,1,,1,,7484.44,7394.75,7408.55,
KSE-100,2005-07-05,7405.47,"7,405.47",7517.92,7350.39,7517.52,ksestocks.com/MarketSummary,2026-07-03T11:37:51.059668+00:00,1,1,1,,1,,7517.92,7350.39,7517.52,
KSE-100,2005-07-06,7470.18,"7,470.18",7597.64,7449.41,7530.34,ksestocks.com/MarketSummary,2026-07-03T11:37:55.893503+00:00,1,1,1,,1,,7597.64,7449.41,7530.34,
KSE-100,2005-07-07,7534.65,"7,534.65",7634.73,7534.65,7589.07,ksestocks.com/MarketSummary,2026-07-03T11:38:00.769947+00:00,1,1,1,,1,,7634.73,7534.65,7589.07,
KSE-100,2005-07-08,7588.05,"7,588.05",7616.2,7559.3,7588.94,ksestocks.com/MarketSummary,2026-07-03T11:38:04.832389+00:00,1,1,1,,1,,7616.2,7559.3,7588.94,
KSE-100,2005-07-11,7653.57,"7,653.57",7677.63,7553.76,7554.28,ksestocks.com/MarketSummary,2026-07-03T11:38:08.937889+00:00,1,1,1,,1,,7677.63,7553.76,7554.28,
KSE-100,2005-07-12,7558.63,"7,558.63",7589.95,7457.88,7511.94,ksestocks.com/MarketSummary,2026-07-03T11:38:12.371149+00:00,1,1,1,,1,,7589.95,7457.88,7511.94,
KSE-100,2005-07-13,7513.06,"7,513.06",7516.77,7461.09,7481.17,ksestocks.com/MarketSummary,2026-07-03T11:38:15.855276+00:00,1,1,1,,1,,7516.77,7461.09,7481.17,
KSE-100,2005-07-14,7491.83,"7,491.83",7531.23,7466.62,7471.64,ksestocks.com/MarketSummary,2026-07-03T11:38:19.390171+00:00,1,1,1,,1,,7531.23,7466.62,7471.64,
KSE-100,2005-07-15,7452.9,"7,452.90",7535.81,7449.43,7535.81,ksestocks.com/MarketSummary,2026-07-03T11:38:22.890323+00:00,1,1,1,,1,,7535.81,7449.43,7535.81,
KSE-100,2005-07-18,7510.27,"7,510.27",7537.92,7437.55,7437.55,ksestocks.com/MarketSummary,2026-07-03T11:38:26.460092+00:00,1,1,1,,1,,7537.92,7437.55,7437.55,
KSE-100,2005-07-19,7411.63,"7,411.63",7416.86,7260.89,7319.77,ksestocks.com/MarketSummary,2026-07-03T11:38:29.955519+00:00,1,1,1,,1,,7416.86,7260.89,7319.77,
KSE-100,2005-07-20,7317.02,"7,317.02",7411.95,7317.02,7410.98,ksestocks.com/MarketSummary,2026-07-03T11:38:33.283782+00:00,1,1,1,,1,,7411.95,7317.02,7410.98,
KSE-100,2005-07-21,7402.47,"7,402.47",7460.51,7375.4,7410.91,ksestocks.com/MarketSummary,2026-07-03T11:38:36.687814+00:00,1,1,1,,1,,7460.51,7375.4,7410.91,
KSE-100,2005-07-22,7417.17,"7,417.17",7433.85,7294.16,7353.85,ksestocks.com/MarketSummary,2026-07-03T11:38:40.337858+00:00,1,1,1,,1,,7433.85,7294.16,7353.85,
KSE-100,2005-07-25,7377.97,"7,377.97",7393.83,7305.09,7305.3,ksestocks.com/MarketSummary,2026-07-03T11:38:43.860898+00:00,1,1,1,,1,,7393.83,7305.09,7305.3,
KSE-100,2005-07-26,7305.13,"7,305.13",7319.85,7248.73,7301.57,ksestocks.com/MarketSummary,2026-07-03T11:38:47.230533+00:00,1,1,1,,1,,7319.85,7248.73,7301.57,
KSE-100,2005-07-27,7311.98,"7,311.98",7315.16,7213.94,7217.6,ksestocks.com/MarketSummary,2026-07-03T11:38:50.561830+00:00,1,1,1,,1,,7315.16,7213.94,7217.6,
KSE-100,2005-07-28,7218.64,"7,218.64",7300.09,7202.01,7215.44,ksestocks.com/MarketSummary,2026-07-03T11:38:54.009717+00:00,1,1,1,,1,,7300.09,7202.01,7215.44,
KSE-100,2005-07-29,7226.31,"7,226.31",7244.65,7112.63,7178.93,ksestocks.com/MarketSummary,2026-07-03T11:38:57.414133+00:00,1,1,1,,1,,7244.65,7112.63,7178.93,
KSE-100,2005-08-01,7217.55,"7,217.55",7228.79,7164.77,7195.32,ksestocks.com/MarketSummary,2026-07-03T11:39:00.833983+00:00,1,1,1,,1,,7228.79,7164.77,7195.32,
KSE-100,2005-08-02,7201.71,"7,201.71",7330.86,7179.61,7324.8,ksestocks.com/MarketSummary,2026-07-03T11:39:04.203722+00:00,1,1,1,,1,,7330.86,7179.61,7324.8,
KSE-100,2005-08-03,7337.21,"7,337.21",7479.72,7314.36,7442.04,ksestocks.com/MarketSummary,2026-07-03T11:39:07.734930+00:00,1,1,1,,1,,7479.72,7314.36,7442.04,
KSE-100,2005-08-04,7456.63,"7,456.63",7488.26,7393.79,7404.95,ksestocks.com/MarketSummary,2026-07-03T11:39:11.174773+00:00,1,1,1,,1,,7488.26,7393.79,7404.95,
KSE-100,2005-08-05,7341.16,"7,341.16",7419.76,7338.28,7418.61,ksestocks.com/MarketSummary,2026-07-03T11:39:14.611350+00:00,1,1,1,,1,,7419.76,7338.28,7418.61,
KSE-100,2005-08-08,7458.3,"7,458.30",7482.48,7281.51,7315.47,ksestocks.com/MarketSummary,2026-07-03T11:39:18.081736+00:00,1,1,1,,1,,7482.48,7281.51,7315.47,
KSE-100,2005-08-09,7340.13,"7,340.13",7352.95,7164.42,7184.48,ksestocks.com/MarketSummary,2026-07-03T11:39:21.453564+00:00,1,1,1,,1,,7352.95,7164.42,7184.48,
KSE-100,2005-08-10,7191.96,"7,191.96",7219.78,7010.47,7064.29,ksestocks.com/MarketSummary,2026-07-03T11:39:25.307906+00:00,1,1,1,,1,,7219.78,7010.47,7064.29,
KSE-100,2005-08-11,7071.9,"7,071.90",7091.49,6964.26,6970.59,ksestocks.com/MarketSummary,2026-07-03T11:39:28.823575+00:00,1,1,1,,1,,7091.49,6964.26,6970.59,
KSE-100,2005-08-12,6962.67,"6,962.67",7161.41,6856.35,7150.65,ksestocks.com/MarketSummary,2026-07-03T11:39:32.261153+00:00,1,1,1,,1,,7161.41,6856.35,7150.65,
KSE-100,2005-08-15,7138.78,"7,138.78",7168.22,7098.3,7122.98,ksestocks.com/MarketSummary,2026-07-03T11:39:35.647463+00:00,1,1,1,,1,,7168.22,7098.3,7122.98,
KSE-100,2005-08-16,7100.91,"7,100.91",7143.96,7088.06,7139.09,ksestocks.com/MarketSummary,2026-07-03T11:39:38.979531+00:00,1,1,1,,1,,7143.96,7088.06,7139.09,
KSE-100,2005-08-17,7141.89,"7,141.89",7146.46,7094.77,7099.22,ksestocks.com/MarketSummary,2026-07-03T11:39:42.422168+00:00,1,1,1,,1,,7146.46,7094.77,7099.22,
KSE-100,2005-08-19,7193.62,"7,193.62",7315.6,7193.62,7311.92,ksestocks.com/MarketSummary,2026-07-03T11:39:48.513801+00:00,1,1,1,,1,,7315.6,7193.62,7311.92,
KSE-100,2005-08-22,7417.55,"7,417.55",7593.58,7417.55,7590.1,ksestocks.com/MarketSummary,2026-07-03T11:39:51.935796+00:00,1,1,1,,1,,7593.58,7417.55,7590.1,
KSE-100,2005-08-23,7605.26,"7,605.26",7639.9,7544.05,7557.87,ksestocks.com/MarketSummary,2026-07-03T11:39:55.517843+00:00,1,1,1,,1,,7639.9,7544.05,7557.87,
KSE-100,2005-08-24,7565.09,"7,565.09",7593.92,7503.29,7512.34,ksestocks.com/MarketSummary,2026-07-03T11:39:58.916455+00:00,1,1,1,,1,,7593.92,7503.29,7512.34,
KSE-100,2005-08-25,7537.02,"7,537.02",7597.54,7524.82,7554.01,ksestocks.com/MarketSummary,2026-07-03T11:40:02.560174+00:00,1,1,1,,1,,7597.54,7524.82,7554.01,
KSE-100,2005-08-26,7566.6,"7,566.60",7594.44,7536.61,7585.7,ksestocks.com/MarketSummary,2026-07-03T11:40:06.216017+00:00,1,1,1,,1,,7594.44,7536.61,7585.7,
KSE-100,2005-08-29,7586.73,"7,586.73",7691.7,7586.73,7690.6,ksestocks.com/MarketSummary,2026-07-03T11:40:09.608218+00:00,1,1,1,,1,,7691.7,7586.73,7690.6,
KSE-100,2005-08-30,7692.32,"7,692.32",7753.57,7667.07,7744.19,ksestocks.com/MarketSummary,2026-07-03T11:40:13.200051+00:00,1,1,1,,1,,7753.57,7667.07,7744.19,
KSE-100,2005-08-31,7774.27,"7,774.27",7813.61,7764.58,7796.86,ksestocks.com/MarketSummary,2026-07-03T11:40:16.673799+00:00,1,1,1,,1,,7813.61,7764.58,7796.86,
KSE-100,2005-09-01,7802.83,"7,802.83",7871.33,7765.46,7769.21,ksestocks.com/MarketSummary,2026-07-03T11:40:20.133944+00:00,1,1,1,,1,,7871.33,7765.46,7769.21,
KSE-100,2005-09-02,7767.43,"7,767.43",7833.27,7764.84,7789.76,ksestocks.com/MarketSummary,2026-07-03T11:40:23.617509+00:00,1,1,1,,1,,7833.27,7764.84,7789.76,
KSE-100,2005-09-05,7840.12,"7,840.12",7874.38,7824.73,7849.06,ksestocks.com/MarketSummary,2026-07-03T11:40:27.047004+00:00,1,1,1,,1,,7874.38,7824.73,7849.06,
KSE-100,2005-09-06,7840.62,"7,840.62",7876.01,7719.84,7807.04,ksestocks.com/MarketSummary,2026-07-03T11:40:30.966829+00:00,1,1,1,,1,,7876.01,7719.84,7807.04,
KSE-100,2005-09-07,7805.92,"7,805.92",7871.27,7794.6,7804.41,ksestocks.com/MarketSummary,2026-07-03T11:40:34.522904+00:00,1,1,1,,1,,7871.27,7794.6,7804.41,
KSE-100,2005-09-08,7830.77,"7,830.77",7884.29,7773.89,7884.21,ksestocks.com/MarketSummary,2026-07-03T11:40:38.388054+00:00,1,1,1,,1,,7884.29,7773.89,7884.21,
KSE-100,2005-09-09,7885.89,"7,885.89",7933.84,7877.87,7889.25,ksestocks.com/MarketSummary,2026-07-03T11:40:42.240921+00:00,1,1,1,,1,,7933.84,7877.87,7889.25,
KSE-100,2005-09-12,7910.94,"7,910.94",7925.31,7885.19,7892.52,ksestocks.com/MarketSummary,2026-07-03T11:40:45.805770+00:00,1,1,1,,1,,7925.31,7885.19,7892.52,
KSE-100,2005-09-13,7865.65,"7,865.65",7937.24,7865.5,7894.68,ksestocks.com/MarketSummary,2026-07-03T11:40:49.511613+00:00,1,1,1,,1,,7937.24,7865.5,7894.68,
KSE-100,2005-09-14,7897.08,"7,897.08",7987.42,7897.08,7956.5,ksestocks.com/MarketSummary,2026-07-03T11:40:53.075850+00:00,1,1,1,,1,,7987.42,7897.08,7956.5,
KSE-100,2005-09-15,7961.72,"7,961.72",8033.3,7958.93,7979.48,ksestocks.com/MarketSummary,2026-07-03T11:40:56.622677+00:00,1,1,1,,1,,8033.3,7958.93,7979.48,
