symbol,date,decile_current,decile_corrected,liquidity_pass,sc_current,sc_corrected
AGL,2016-08-05,9.0,9.0,1.0,1,1
SPWL,2016-08-05,5.0,,0.0,0,0
SAZEW,2016-08-05,5.0,,0.0,0,0
ARUJ,2016-08-05,7.0,,0.0,0,0
BGL,2016-08-05,8.0,,0.0,0,0
BERG,2016-08-05,9.0,9.0,1.0,1,1
MERIT,2016-08-05,7.0,,0.0,0,0
ICL,2016-08-05,6.0,6.0,1.0,0,0
CENI,2016-08-05,4.0,,0.0,0,0
ADMM,2016-08-05,5.0,,0.0,0,0
KEL,2016-08-05,7.0,7.0,1.0,0,0
SPL,2016-08-05,7.0,8.0,1.0,0,0
UNIC,2016-08-05,1.0,,0.0,0,0
RICL,2016-08-05,2.0,,0.0,0,0
WAHN,2016-08-05,8.0,,0.0,0,0
GGGL,2016-08-05,2.0,1.0,1.0,0,0
SITC,2016-08-05,4.0,,0.0,0,0
ARUJ,2016-08-08,8.0,,0.0,0,0
BGL,2016-08-08,9.0,9.0,1.0,1,1
BERG,2016-08-08,9.0,9.0,1.0,1,1
NICL,2016-08-08,3.0,,0.0,0,0
STCL,2016-08-08,4.0,,0.0,0,0
EPQL,2016-08-08,5.0,,0.0,0,0
CEPB,2016-08-08,3.0,2.0,1.0,0,0
GTYR,2016-08-08,8.0,8.0,1.0,0,0
UBL,2016-08-08,6.0,6.0,1.0,0,0
SITC,2016-08-08,5.0,,0.0,0,0
WAHN,2016-08-08,7.0,,0.0,0,0
UNIC,2016-08-08,2.0,,0.0,0,0
EFUG,2016-08-08,2.0,,0.0,0,0
CRTM,2016-08-08,5.0,,0.0,0,0
ARUJ,2016-08-09,8.0,,0.0,0,0
BGL,2016-08-09,9.0,9.0,1.0,1,1
BERG,2016-08-09,9.0,9.0,1.0,1,1
MSOT,2016-08-09,2.0,,0.0,0,0
NICL,2016-08-09,4.0,,0.0,0,0
UVIC,2016-08-09,0.0,,0.0,0,0
EPQL,2016-08-09,6.0,7.0,1.0,0,0
GTYR,2016-08-09,8.0,9.0,1.0,0,1
ADMM,2016-08-09,5.0,,0.0,0,0
SITC,2016-08-09,6.0,,0.0,0,0
EFUG,2016-08-09,3.0,,0.0,0,0
PPVC,2016-08-09,4.0,,0.0,0,0
CRTM,2016-08-09,5.0,,0.0,0,0
ARUJ,2016-08-10,8.0,,0.0,0,0
BGL,2016-08-10,9.0,9.0,1.0,1,1
BERG,2016-08-10,9.0,9.0,1.0,1,1
BPL,2016-08-10,5.0,,0.0,0,0
ANTM,2016-08-10,6.0,,0.0,0,0
HTL,2016-08-10,9.0,9.0,1.0,1,1
GHNI,2016-08-10,9.0,,0.0,0,0
PHDL,2016-08-10,8.0,,0.0,0,0
BUXL,2016-08-10,2.0,,0.0,0,0
SITC,2016-08-10,7.0,,0.0,0,0
EFUG,2016-08-10,4.0,,0.0,0,0
CSAP,2016-08-11,4.0,4.0,1.0,0,0
ARUJ,2016-08-11,8.0,,0.0,0,0
PECO,2016-08-11,8.0,,0.0,0,0
BPL,2016-08-11,6.0,,0.0,0,0
ANTM,2016-08-11,7.0,,0.0,0,0
ASL,2016-08-11,3.0,2.0,1.0,0,0
BUXL,2016-08-11,5.0,,0.0,0,0
POWER,2016-08-11,3.0,2.0,1.0,0,0
UBL,2016-08-11,6.0,7.0,1.0,0,0
SITC,2016-08-11,8.0,,0.0,0,0
BAHL,2016-08-11,4.0,3.0,1.0,0,0
WAVES,2016-08-11,8.0,8.0,1.0,0,0
LOTCHEM,2016-08-11,4.0,4.0,1.0,0,0
BCL,2016-08-11,2.0,,0.0,0,0
SAZEW,2016-08-11,6.0,,0.0,0,0
ECOP,2016-08-12,9.0,9.0,1.0,1,1
ARUJ,2016-08-12,9.0,,0.0,0,0
INIL,2016-08-12,3.0,,0.0,0,0
DADX,2016-08-12,0.0,,0.0,0,0
PECO,2016-08-12,8.0,,0.0,0,0
STCL,2016-08-12,5.0,5.0,1.0,0,0
APL,2016-08-12,6.0,,0.0,0,0
BUXL,2016-08-12,5.0,,0.0,0,0
DFML,2016-08-12,7.0,8.0,1.0,0,0
FRCL,2016-08-12,2.0,,0.0,0,0
WAVES,2016-08-12,8.0,8.0,1.0,0,0
BCL,2016-08-12,3.0,,0.0,0,0
ATBA,2016-08-15,5.0,,0.0,0,0
DCL,2016-08-15,4.0,4.0,1.0,0,0
APL,2016-08-15,7.0,,0.0,0,0
BUXL,2016-08-15,6.0,,0.0,0,0
TPLI,2016-08-15,0.0,,0.0,0,0
SYS,2016-08-15,6.0,6.0,1.0,0,0
MUREB,2016-08-15,8.0,,0.0,0,0
INIL,2016-08-15,4.0,3.0,1.0,0,0
UVIC,2016-08-15,0.0,,0.0,0,0
STCL,2016-08-15,7.0,7.0,1.0,0,0
ASL,2016-08-15,2.0,1.0,1.0,0,0
JVDC,2016-08-15,5.0,,0.0,0,0
WAVES,2016-08-15,8.0,8.0,1.0,0,0
BERG,2016-08-15,9.0,9.0,1.0,1,1
PAKRI,2016-08-15,6.0,6.0,1.0,0,0
FRCL,2016-08-15,6.0,,0.0,0,0
PSEL,2016-08-15,9.0,,0.0,0,0
ARUJ,2016-08-15,9.0,,0.0,0,0
MERIT,2016-08-15,7.0,,0.0,0,0
BWCL,2016-08-15,8.0,,0.0,0,0
DFML,2016-08-15,8.0,8.0,1.0,0,0
AGIC,2016-08-16,2.0,,0.0,0,0
BUXL,2016-08-16,8.0,,0.0,0,0
UPFL,2016-08-16,1.0,,0.0,0,0
THCCL,2016-08-16,3.0,,0.0,0,0
MUREB,2016-08-16,8.0,,0.0,0,0
BWHL,2016-08-16,8.0,,0.0,0,0
NATF,2016-08-16,2.0,,0.0,0,0
ABL,2016-08-16,5.0,,0.0,0,0
MACFL,2016-08-16,6.0,,0.0,0,0
SEL,2016-08-16,5.0,,0.0,0,0
JVDC,2016-08-16,6.0,,0.0,0,0
WAVES,2016-08-16,8.0,8.0,1.0,0,0
BERG,2016-08-16,9.0,9.0,1.0,1,1
BIFO,2016-08-16,4.0,,0.0,0,0
BAPL,2016-08-16,3.0,,0.0,0,0
PAKOXY,2016-08-16,6.0,,0.0,0,0
ARUJ,2016-08-16,9.0,,0.0,0,0
PPVC,2016-08-16,3.0,,0.0,0,0
EFUG,2016-08-16,5.0,,0.0,0,0
PAKOXY,2016-08-17,5.0,,0.0,0,0
BGL,2016-08-17,9.0,9.0,1.0,1,1
ATRL,2016-08-17,7.0,8.0,1.0,0,0
BWHL,2016-08-17,8.0,,0.0,0,0
NATF,2016-08-17,3.0,,0.0,0,0
PHDL,2016-08-17,8.0,,0.0,0,0
DYNO,2016-08-17,8.0,,0.0,0,0
QUICE,2016-08-17,1.0,1.0,1.0,0,0
STML,2016-08-17,0.0,,0.0,0,0
UPFL,2016-08-17,1.0,,0.0,0,0
ZIL,2016-08-17,3.0,,0.0,0,0
SITC,2016-08-17,8.0,,0.0,0,0
IGIL,2016-08-17,0.0,,0.0,0,0
CLOV,2016-08-18,1.0,,0.0,0,0
ATRL,2016-08-18,8.0,8.0,1.0,0,0
INIL,2016-08-18,6.0,6.0,1.0,0,0
NATF,2016-08-18,4.0,,0.0,0,0
PHDL,2016-08-18,8.0,,0.0,0,0
DYNO,2016-08-18,8.0,,0.0,0,0
MEBL,2016-08-19,6.0,,0.0,0,0
CLOV,2016-08-19,2.0,,0.0,0,0
ECOP,2016-08-22,8.0,9.0,1.0,0,1
CLOV,2016-08-22,4.0,,0.0,0,0
MEBL,2016-08-22,6.0,,0.0,0,0
OTSU,2016-08-22,4.0,,0.0,0,0
ICL,2016-08-22,6.0,7.0,1.0,0,0
IGIL,2016-08-22,0.0,,0.0,0,0
WAVES,2016-08-22,8.0,9.0,1.0,0,1
ECOP,2016-08-23,9.0,9.0,1.0,1,1
MEBL,2016-08-23,7.0,,0.0,0,0
OTSU,2016-08-23,6.0,,0.0,0,0
SHNI,2016-08-23,5.0,,0.0,0,0
ICL,2016-08-23,7.0,8.0,1.0,0,0
KML,2016-08-23,9.0,,0.0,0,0
MDTL,2016-08-23,1.0,,0.0,0,0
MUREB,2016-08-23,8.0,,0.0,0,0
PSEL,2016-08-24,9.0,,0.0,0,0
ECOP,2016-08-24,9.0,9.0,1.0,1,1
SARC,2016-08-24,8.0,,0.0,0,0
AHCL,2016-08-24,5.0,5.0,1.0,0,0
INIL,2016-08-24,7.0,7.0,1.0,0,0
PHDL,2016-08-24,8.0,,0.0,0,0
TSPL,2016-08-24,1.0,,0.0,0,0
TRIPF,2016-08-24,9.0,9.0,1.0,1,1
OTSU,2016-08-24,6.0,,0.0,0,0
KML,2016-08-24,9.0,,0.0,0,0
MUREB,2016-08-24,9.0,,0.0,0,0
ISL,2016-08-25,7.0,7.0,1.0,0,0
SPWL,2016-08-25,7.0,,0.0,0,0
ECOP,2016-08-25,9.0,9.0,1.0,1,1
SARC,2016-08-25,8.0,,0.0,0,0
AHCL,2016-08-25,6.0,7.0,1.0,0,0
INIL,2016-08-25,7.0,8.0,1.0,0,0
BERG,2016-08-25,9.0,,0.0,0,0
UVIC,2016-08-25,1.0,,0.0,0,0
NML,2016-08-25,6.0,6.0,1.0,0,0
OTSU,2016-08-25,6.0,,0.0,0,0
MACFL,2016-08-25,6.0,,0.0,0,0
DFML,2016-08-25,8.0,8.0,1.0,0,0
CLCPS,2016-08-25,3.0,,0.0,0,0
THCCL,2016-08-25,5.0,,0.0,0,0
MUREB,2016-08-25,9.0,,0.0,0,0
ISL,2016-08-26,8.0,8.0,1.0,0,0
DCL,2016-08-26,6.0,6.0,1.0,0,0
SARC,2016-08-26,9.0,,0.0,0,0
AHCL,2016-08-26,6.0,7.0,1.0,0,0
CNERGY,2016-08-26,2.0,2.0,1.0,0,0
TREET,2016-08-26,3.0,3.0,1.0,0,0
UVIC,2016-08-26,1.0,,0.0,0,0
KOHE,2016-08-26,4.0,,0.0,0,0
SNGP,2016-08-26,8.0,8.0,1.0,0,0
ASTL,2016-08-26,6.0,6.0,1.0,0,0
OTSU,2016-08-26,6.0,,0.0,0,0
MACFL,2016-08-26,7.0,,0.0,0,0
DFML,2016-08-26,8.0,9.0,1.0,0,1
ICL,2016-08-26,8.0,8.0,1.0,0,0
NBP,2016-08-26,8.0,8.0,1.0,0,0
THCCL,2016-08-26,6.0,6.0,1.0,0,0
GAMON,2016-08-26,7.0,,0.0,0,0
MUREB,2016-08-26,9.0,,0.0,0,0
DCL,2016-08-29,7.0,7.0,1.0,0,0
AGIL,2016-08-29,6.0,,0.0,0,0
CNERGY,2016-08-29,3.0,3.0,1.0,0,0
KOHE,2016-08-29,4.0,,0.0,0,0
TSPL,2016-08-29,5.0,5.0,1.0,0,0
NBP,2016-08-29,8.0,8.0,1.0,0,0
THCCL,2016-08-29,7.0,7.0,1.0,0,0
MUREB,2016-08-29,9.0,,0.0,0,0
PECO,2016-08-29,9.0,,0.0,0,0
HINO,2016-08-29,0.0,,0.0,0,0
ASLCPS,2016-08-29,9.0,,0.0,0,0
QUICE,2016-08-29,1.0,1.0,1.0,0,0
KOIL,2016-08-29,3.0,2.0,1.0,0,0
ATLH,2016-08-29,4.0,,0.0,0,0
SPL,2016-08-29,4.0,4.0,1.0,0,0
TELE,2016-08-29,1.0,1.0,1.0,0,0
ALAC,2016-08-29,7.0,,0.0,0,0
OTSU,2016-08-29,7.0,,0.0,0,0
DFML,2016-08-29,9.0,9.0,1.0,1,1
WAHN,2016-08-29,5.0,,0.0,0,0
ZIL,2016-08-29,5.0,,0.0,0,0
GAMON,2016-08-29,7.0,,0.0,0,0
TREET,2016-08-29,4.0,4.0,1.0,0,0
SHEZ,2016-08-29,2.0,,0.0,0,0
MUREB,2016-08-30,9.0,,0.0,0,0
DCL,2016-08-30,8.0,8.0,1.0,0,0
AGIL,2016-08-30,6.0,,0.0,0,0
CNERGY,2016-08-30,5.0,5.0,1.0,0,0
HINO,2016-08-30,0.0,,0.0,0,0
PHDL,2016-08-30,7.0,,0.0,0,0
SFL,2016-08-30,1.0,,0.0,0,0
TSPL,2016-08-30,8.0,8.0,1.0,0,0
OTSU,2016-08-30,7.0,,0.0,0,0
DFML,2016-08-30,9.0,9.0,1.0,1,1
GATM,2016-08-30,7.0,6.0,1.0,0,0
KOHP,2016-08-30,1.0,,0.0,0,0
HCAR,2016-08-30,9.0,9.0,1.0,1,1
ZIL,2016-08-30,6.0,,0.0,0,0
ATLH,2016-08-30,4.0,,0.0,0,0
BAPL,2016-08-30,1.0,,0.0,0,0
ASLPS,2016-08-31,4.0,,0.0,0,0
STPL,2016-08-31,0.0,0.0,1.0,0,0
PHDL,2016-08-31,7.0,,0.0,0,0
TSPL,2016-08-31,8.0,8.0,1.0,0,0
BUXL,2016-08-31,8.0,,0.0,0,0
GTYR,2016-08-31,8.0,9.0,1.0,0,1
GFIL,2016-08-31,6.0,,0.0,0,0
MUREB,2016-08-31,9.0,,0.0,0,0
ZAHID,2016-08-31,7.0,,0.0,0,0
HINO,2016-08-31,1.0,,0.0,0,0
ASL,2016-08-31,7.0,6.0,1.0,0,0
HUMNL,2016-08-31,5.0,4.0,1.0,0,0
ATLH,2016-08-31,6.0,,0.0,0,0
SARC,2016-08-31,9.0,,0.0,0,0
KOHP,2016-08-31,7.0,,0.0,0,0
HCAR,2016-08-31,9.0,9.0,1.0,1,1
BAPL,2016-08-31,1.0,,0.0,0,0
EMCO,2016-08-31,1.0,,0.0,0,0
OTSU,2016-08-31,8.0,,0.0,0,0
DFML,2016-08-31,9.0,9.0,1.0,1,1
ZIL,2016-08-31,7.0,,0.0,0,0
GHGL,2016-08-31,4.0,,0.0,0,0
ASLPS,2016-09-01,6.0,,0.0,0,0
AGIL,2016-09-01,7.0,,0.0,0,0
CNERGY,2016-09-01,5.0,5.0,1.0,0,0
ASC,2016-09-01,5.0,4.0,1.0,0,0
GHNI,2016-09-01,9.0,,0.0,0,0
TSPL,2016-09-01,8.0,8.0,1.0,0,0
BUXL,2016-09-01,9.0,,0.0,0,0
DOL,2016-09-01,6.0,6.0,1.0,0,0
GFIL,2016-09-01,9.0,,0.0,0,0
MUREB,2016-09-01,9.0,,0.0,0,0
ZAHID,2016-09-01,7.0,,0.0,0,0
SHEL,2016-09-01,6.0,,0.0,0,0
ASL,2016-09-01,8.0,8.0,1.0,0,0
MACFL,2016-09-01,7.0,,0.0,0,0
ATLH,2016-09-01,6.0,,0.0,0,0
SARC,2016-09-01,9.0,,0.0,0,0
MFFL,2016-09-01,1.0,,0.0,0,0
HCAR,2016-09-01,9.0,9.0,1.0,1,1
SPL,2016-09-01,5.0,4.0,1.0,0,0
MDTL,2016-09-01,7.0,8.0,1.0,0,0
SPEL,2016-09-01,8.0,,0.0,0,0
UDPL,2016-09-01,2.0,,0.0,0,0
EMCO,2016-09-01,1.0,,0.0,0,0
NICL,2016-09-01,5.0,,0.0,0,0
ASTL,2016-09-01,7.0,7.0,1.0,0,0
BCL,2016-09-01,1.0,,0.0,0,0
OTSU,2016-09-01,8.0,,0.0,0,0
DFML,2016-09-01,9.0,9.0,1.0,1,1
TREET,2016-09-01,6.0,5.0,1.0,0,0
GHGL,2016-09-01,5.0,,0.0,0,0
DCL,2016-09-02,8.0,8.0,1.0,0,0
AGIL,2016-09-02,8.0,,0.0,0,0
CNERGY,2016-09-02,6.0,6.0,1.0,0,0
ASC,2016-09-02,5.0,5.0,1.0,0,0
GHNI,2016-09-02,9.0,9.0,1.0,1,1
CEPB,2016-09-02,5.0,4.0,1.0,0,0
BUXL,2016-09-02,9.0,,0.0,0,0
MUREB,2016-09-02,9.0,,0.0,0,0
ECOP,2016-09-02,9.0,9.0,1.0,1,1
SHEL,2016-09-02,7.0,,0.0,0,0
ASL,2016-09-02,8.0,8.0,1.0,0,0
DSL,2016-09-02,1.0,1.0,1.0,0,0
GVGL,2016-09-02,4.0,,0.0,0,0
SEL,2016-09-02,6.0,,0.0,0,0
GGGL,2016-09-02,0.0,0.0,1.0,0,0
JLICL,2016-09-02,3.0,,0.0,0,0
MFFL,2016-09-02,1.0,,0.0,0,0
SPL,2016-09-02,6.0,6.0,1.0,0,0
SPEL,2016-09-02,8.0,,0.0,0,0
UDPL,2016-09-02,4.0,,0.0,0,0
EMCO,2016-09-02,1.0,,0.0,0,0
ASTL,2016-09-02,7.0,8.0,1.0,0,0
OTSU,2016-09-02,9.0,,0.0,0,0
DFML,2016-09-02,9.0,9.0,1.0,1,1
GAMON,2016-09-02,6.0,,0.0,0,0
THALL,2016-09-02,8.0,,0.0,0,0
ASLPS,2016-09-05,7.0,,0.0,0,0
STPL,2016-09-05,2.0,2.0,1.0,0,0
PCAL,2016-09-05,8.0,,0.0,0,0
GHNI,2016-09-05,9.0,9.0,1.0,1,1
BUXL,2016-09-05,9.0,,0.0,0,0
ECOP,2016-09-05,9.0,9.0,1.0,1,1
ASL,2016-09-05,9.0,9.0,1.0,1,1
ISIL,2016-09-05,8.0,,0.0,0,0
GVGL,2016-09-05,6.0,,0.0,0,0
KOIL,2016-09-05,6.0,7.0,1.0,0,0
GOC,2016-09-05,3.0,,0.0,0,0
MFFL,2016-09-05,2.0,,0.0,0,0
ANL,2016-09-05,2.0,2.0,1.0,0,0
HAEL,2016-09-05,3.0,,0.0,0,0
SPL,2016-09-05,7.0,7.0,1.0,0,0
UDPL,2016-09-05,7.0,,0.0,0,0
EMCO,2016-09-05,1.0,,0.0,0,0
NICL,2016-09-05,6.0,,0.0,0,0
MERIT,2016-09-05,7.0,7.0,1.0,0,0
OTSU,2016-09-05,9.0,,0.0,0,0
DFML,2016-09-05,9.0,9.0,1.0,1,1
GAMON,2016-09-05,5.0,,0.0,0,0
AGIL,2016-09-06,8.0,,0.0,0,0
STPL,2016-09-06,4.0,4.0,1.0,0,0
GHNI,2016-09-06,9.0,9.0,1.0,1,1
BUXL,2016-09-06,9.0,,0.0,0,0
ECOP,2016-09-06,9.0,9.0,1.0,1,1
PECO,2016-09-06,9.0,,0.0,0,0
UVIC,2016-09-06,2.0,,0.0,0,0
ISIL,2016-09-06,8.0,,0.0,0,0
WTL,2016-09-06,1.0,1.0,1.0,0,0
GVGL,2016-09-06,7.0,,0.0,0,0
SAZEW,2016-09-06,7.0,,0.0,0,0
MFFL,2016-09-06,3.0,,0.0,0,0
PAKOXY,2016-09-06,7.0,,0.0,0,0
UDPL,2016-09-06,8.0,,0.0,0,0
EMCO,2016-09-06,1.0,,0.0,0,0
TRG,2016-09-06,3.0,2.0,1.0,0,0
OTSU,2016-09-06,9.0,,0.0,0,0
DFML,2016-09-06,9.0,9.0,1.0,1,1
GAMON,2016-09-06,7.0,,0.0,0,0
THALL,2016-09-06,8.0,,0.0,0,0
BCL,2016-09-06,2.0,,0.0,0,0
DCL,2016-09-07,9.0,9.0,1.0,1,1
PTC,2016-09-07,4.0,4.0,1.0,0,0
PHDL,2016-09-07,8.0,,0.0,0,0
GHNI,2016-09-07,9.0,9.0,1.0,1,1
BUXL,2016-09-07,9.0,,0.0,0,0
IBLHL,2016-09-07,1.0,,0.0,0,0
ZAHID,2016-09-07,7.0,,0.0,0,0
ECOP,2016-09-07,9.0,9.0,1.0,1,1
ISIL,2016-09-07,8.0,,0.0,0,0
GVGL,2016-09-07,7.0,,0.0,0,0
SAZEW,2016-09-07,8.0,,0.0,0,0
MFFL,2016-09-07,4.0,,0.0,0,0
KML,2016-09-07,7.0,,0.0,0,0
TELE,2016-09-07,5.0,5.0,1.0,0,0
FRCL,2016-09-07,6.0,,0.0,0,0
MDTL,2016-09-07,7.0,7.0,1.0,0,0
PAKOXY,2016-09-07,8.0,,0.0,0,0
EMCO,2016-09-07,2.0,,0.0,0,0
TRG,2016-09-07,4.0,3.0,1.0,0,0
BCL,2016-09-07,4.0,,0.0,0,0
DFML,2016-09-07,9.0,9.0,1.0,1,1
PACE,2016-09-07,4.0,3.0,1.0,0,0
GGL,2016-09-07,2.0,2.0,1.0,0,0
GAMON,2016-09-07,8.0,,0.0,0,0
THALL,2016-09-07,8.0,,0.0,0,0
ASLCPS,2016-09-07,9.0,,0.0,0,0
DCL,2016-09-08,9.0,9.0,1.0,1,1
ECOP,2016-09-08,9.0,9.0,1.0,1,1
INIL,2016-09-08,8.0,8.0,1.0,0,0
PECO,2016-09-08,9.0,,0.0,0,0
ASLCPS,2016-09-08,9.0,,0.0,0,0
DSL,2016-09-08,4.0,4.0,1.0,0,0
ISIL,2016-09-08,8.0,,0.0,0,0
GVGL,2016-09-08,7.0,,0.0,0,0
JVDC,2016-09-08,4.0,,0.0,0,0
SAZEW,2016-09-08,8.0,,0.0,0,0
BGL,2016-09-08,9.0,9.0,1.0,1,1
MFFL,2016-09-08,5.0,,0.0,0,0
ANL,2016-09-08,3.0,3.0,1.0,0,0
PPP,2016-09-08,9.0,,0.0,0,0
INDU,2016-09-08,7.0,,0.0,0,0
KOHP,2016-09-08,7.0,7.0,1.0,0,0
SSGC,2016-09-08,6.0,6.0,1.0,0,0
KML,2016-09-08,7.0,,0.0,0,0
SPL,2016-09-08,8.0,8.0,1.0,0,0
EMCO,2016-09-08,4.0,,0.0,0,0
BCL,2016-09-08,4.0,,0.0,0,0
TGL,2016-09-08,7.0,6.0,1.0,0,0
DFML,2016-09-08,9.0,9.0,1.0,1,1
PACE,2016-09-08,7.0,6.0,1.0,0,0
GGL,2016-09-08,3.0,3.0,1.0,0,0
GAMON,2016-09-08,8.0,,0.0,0,0
RICL,2016-09-08,3.0,,0.0,0,0
GHGL,2016-09-08,5.0,,0.0,0,0
PPVC,2016-09-08,8.0,,0.0,0,0
DOL,2016-09-09,8.0,8.0,1.0,0,0
CHBL,2016-09-09,3.0,2.0,1.0,0,0
JSBL,2016-09-09,4.0,3.0,1.0,0,0
NRSL,2016-09-09,1.0,0.0,1.0,0,0
ECOP,2016-09-09,9.0,9.0,1.0,1,1
NATF,2016-09-09,3.0,,0.0,0,0
DSL,2016-09-09,6.0,6.0,1.0,0,0
ISIL,2016-09-09,9.0,,0.0,0,0
WTL,2016-09-09,5.0,4.0,1.0,0,0
ATLH,2016-09-09,7.0,,0.0,0,0
SAZEW,2016-09-09,8.0,,0.0,0,0
POL,2016-09-09,5.0,5.0,1.0,0,0
BGL,2016-09-09,9.0,9.0,1.0,1,1
AKBL,2016-09-09,4.0,3.0,1.0,0,0
ANL,2016-09-09,7.0,7.0,1.0,0,0
PPP,2016-09-09,9.0,,0.0,0,0
UNITY,2016-09-09,9.0,,0.0,0,0
INDU,2016-09-09,7.0,,0.0,0,0
SSGC,2016-09-09,6.0,6.0,1.0,0,0
BAPL,2016-09-09,2.0,,0.0,0,0
EMCO,2016-09-09,6.0,,0.0,0,0
NML,2016-09-09,4.0,4.0,1.0,0,0
MERIT,2016-09-09,6.0,6.0,1.0,0,0
OTSU,2016-09-09,9.0,,0.0,0,0
TGL,2016-09-09,7.0,7.0,1.0,0,0
DFML,2016-09-09,9.0,9.0,1.0,1,1
GGL,2016-09-09,4.0,4.0,1.0,0,0
GAMON,2016-09-09,8.0,,0.0,0,0
GHGL,2016-09-09,6.0,,0.0,0,0
BOP,2016-09-09,5.0,4.0,1.0,0,0
PCAL,2016-09-15,8.0,,0.0,0,0
MEBL,2016-09-15,7.0,7.0,1.0,0,0
AGIC,2016-09-15,4.0,,0.0,0,0
CEPB,2016-09-15,5.0,4.0,1.0,0,0
GTYR,2016-09-15,8.0,8.0,1.0,0,0
DOL,2016-09-15,9.0,9.0,1.0,1,1
FLYNG,2016-09-15,1.0,1.0,1.0,0,0
NRSL,2016-09-15,1.0,1.0,1.0,0,0
HINO,2016-09-15,1.0,,0.0,0,0
STCL,2016-09-15,7.0,7.0,1.0,0,0
NATF,2016-09-15,4.0,,0.0,0,0
QUICE,2016-09-15,2.0,1.0,1.0,0,0
ISIL,2016-09-15,9.0,,0.0,0,0
WTL,2016-09-15,7.0,6.0,1.0,0,0
PAKRI,2016-09-15,5.0,4.0,1.0,0,0
AKBL,2016-09-15,4.0,3.0,1.0,0,0
SBL,2016-09-15,1.0,,0.0,0,0
ANL,2016-09-15,8.0,8.0,1.0,0,0
STML,2016-09-15,0.0,,0.0,0,0
SSGC,2016-09-15,7.0,7.0,1.0,0,0
HCAR,2016-09-15,9.0,9.0,1.0,1,1
MDTL,2016-09-15,9.0,9.0,1.0,1,1
BAPL,2016-09-15,3.0,,0.0,0,0
DNCC,2016-09-15,2.0,,0.0,0,0
EMCO,2016-09-15,6.0,,0.0,0,0
TRG,2016-09-15,6.0,5.0,1.0,0,0
MERIT,2016-09-15,7.0,6.0,1.0,0,0
OTSU,2016-09-15,9.0,,0.0,0,0
TGL,2016-09-15,7.0,7.0,1.0,0,0
DFML,2016-09-15,9.0,9.0,1.0,1,1
PACE,2016-09-15,6.0,6.0,1.0,0,0
FASM,2016-09-15,3.0,,0.0,0,0
GAMON,2016-09-15,9.0,,0.0,0,0
GHGL,2016-09-15,6.0,,0.0,0,0
BOP,2016-09-15,6.0,6.0,1.0,0,0
PNSC,2016-09-15,6.0,,0.0,0,0
ATBA,2016-09-16,6.0,,0.0,0,0
PCAL,2016-09-16,8.0,,0.0,0,0
MEBL,2016-09-16,7.0,7.0,1.0,0,0
CLCPS,2016-09-16,6.0,5.0,1.0,0,0
SYS,2016-09-16,5.0,,0.0,0,0
GTYR,2016-09-16,8.0,8.0,1.0,0,0
DOL,2016-09-16,9.0,9.0,1.0,1,1
CHBL,2016-09-16,5.0,5.0,1.0,0,0
HINO,2016-09-16,1.0,,0.0,0,0
SNGP,2016-09-16,8.0,7.0,1.0,0,0
NATF,2016-09-16,4.0,,0.0,0,0
ISIL,2016-09-16,9.0,,0.0,0,0
TRIPF,2016-09-16,8.0,,0.0,0,0
WTL,2016-09-16,7.0,6.0,1.0,0,0
LOTCHEM,2016-09-16,5.0,4.0,1.0,0,0
GGGL,2016-09-16,1.0,0.0,1.0,0,0
BERG,2016-09-16,9.0,9.0,1.0,1,1
AKBL,2016-09-16,4.0,3.0,1.0,0,0
INDU,2016-09-16,7.0,,0.0,0,0
SSGC,2016-09-16,7.0,6.0,1.0,0,0
HCAR,2016-09-16,9.0,9.0,1.0,1,1
TELE,2016-09-16,6.0,5.0,1.0,0,0
BAPL,2016-09-16,6.0,,0.0,0,0
FABL,2016-09-16,5.0,5.0,1.0,0,0
DNCC,2016-09-16,5.0,,0.0,0,0
EMCO,2016-09-16,6.0,,0.0,0,0
SILK,2016-09-16,3.0,2.0,1.0,0,0
EXIDE,2016-09-16,1.0,,0.0,0,0
OTSU,2016-09-16,9.0,,0.0,0,0
TGL,2016-09-16,8.0,8.0,1.0,0,0
DFML,2016-09-16,9.0,9.0,1.0,1,1
GGL,2016-09-16,4.0,3.0,1.0,0,0
UBDL,2016-09-16,0.0,,0.0,0,0
GAMON,2016-09-16,8.0,,0.0,0,0
MTL,2016-09-16,1.0,,0.0,0,0
BCL,2016-09-16,5.0,,0.0,0,0
BOP,2016-09-16,7.0,7.0,1.0,0,0
PNSC,2016-09-16,7.0,,0.0,0,0
ATBA,2016-09-19,7.0,,0.0,0,0
EPCL,2016-09-19,2.0,1.0,1.0,0,0
PTC,2016-09-19,5.0,4.0,1.0,0,0
APL,2016-09-19,6.0,,0.0,0,0
SMCPL,2016-09-19,4.0,3.0,1.0,0,0
CLCPS,2016-09-19,8.0,8.0,1.0,0,0
SYS,2016-09-19,6.0,,0.0,0,0
DOL,2016-09-19,9.0,9.0,1.0,1,1
CHBL,2016-09-19,8.0,8.0,1.0,0,0
NCL,2016-09-19,6.0,5.0,1.0,0,0
ABOT,2016-09-19,6.0,,0.0,0,0
FLYNG,2016-09-19,4.0,4.0,1.0,0,0
ISL,2016-09-19,8.0,8.0,1.0,0,0
NRSL,2016-09-19,3.0,3.0,1.0,0,0
NETSOL,2016-09-19,1.0,1.0,1.0,0,0
