symbol,date,support_source,support_level,touch_depth_pct,lower_wick_ratio,close_position,recovery_ratio,body_ratio,volume_ma_ratio,trend_state,return_5d,return_10d,return_20d,max_favorable,max_adverse,entry_high,return_5d_breakout,return_10d_breakout,return_20d_breakout
POWER,2020-09-14,pivot,9.71,2.78,0.434,0.434,0.434,0.434,0.44,uptrend,-0.0612,-0.1003,-0.0953,-0.002,-0.2177,10.71,-0.06,-0.06,-0.06
POWER,2020-09-22,pivot,9.27,2.41,0.4,0.4,0.4,0.35,0.43,uptrend,-0.0381,-0.1386,-0.0074,0.0254,-0.1746,10.27,-0.048100000000000004,-0.06,-0.0174
POWER,2020-09-29,pivot,8.71,0.15,0.705,0.886,0.886,0.182,0.44,uptrend,-0.1094,0.0186,0.1214,0.1652,-0.1466,9.71,-0.06,0.008599999999999998,0.1114
POWER,2020-10-29,pivot,9.84,8.0,0.51,0.51,0.51,0.255,1.52,uptrend,0.0618,-0.013,-0.0449,0.0997,-0.1176,10.84,0.0518,-0.023,-0.054900000000000004
POWER,2020-11-06,pivot,10.05,1.03,0.506,0.824,0.824,0.318,2.3,uptrend,-0.0833,-0.1259,-0.1111,0.0213,-0.1667,11.05,-0.06,-0.06,-0.06
POWER,2020-11-30,pivot,9.45,0.39,0.75,0.833,0.833,0.083,0.21,uptrend,-0.0187,0.0352,0.0031,0.0591,-0.0477,10.45,-0.028700000000000003,0.0252,-0.0069
POWER,2020-12-08,pivot,9.38,0.43,0.571,0.738,0.738,0.167,1.09,uptrend,0.0051,-0.0523,0.0676,0.0779,-0.0584,10.38,-0.0049,-0.06,0.05759999999999999
POWER,2021-01-05,pivot,9.76,0.65,0.326,0.674,0.674,0.348,0.68,uptrend,0.0059,0.1191,0.1033,0.1909,-0.0187,10.76,-0.0041,0.1091,0.09330000000000001
POWER,2021-02-10,pivot,11.01,0.58,0.343,0.686,0.686,0.343,1.06,uptrend,-0.0395,-0.0876,-0.2206,0.0129,-0.2275,12.01,-0.0495,-0.06,-0.06
POWER,2021-06-18,pivot,9.93,0.7,0.519,0.519,0.519,0.037,0.81,uptrend,-0.0596,-0.0625,-0.0875,-0.0144,-0.1106,10.93,-0.06,-0.06,-0.06
POWER,2021-11-04,pivot,7.65,1.39,0.524,0.762,0.762,0.238,0.85,uptrend,-0.0723,-0.0955,-0.1742,0.0258,-0.1897,8.65,-0.06,-0.06,-0.06
POWER,2022-04-12,pivot,6.48,2.83,0.615,0.615,0.615,0.385,1.6,uptrend,-0.0688,-0.1061,-0.2093,-0.003,-0.2152,7.48,-0.06,-0.06,-0.06
POWER,2022-11-14,pivot,4.99,1.27,0.5,0.5,0.5,0.167,0.21,uptrend,-0.0436,-0.0653,-0.0812,0.0099,-0.1267,5.99,-0.0536,-0.06,-0.06
POWER,2023-01-27,pivot,4.61,0.51,0.474,0.474,0.474,0.526,1.6,uptrend,-0.0565,-0.0377,-0.1025,0.0209,-0.1109,5.61,-0.06,-0.0477,-0.06
POWER,2023-02-14,pivot,4.57,1.46,0.667,0.667,0.667,0.0,0.95,uptrend,-0.0409,-0.071,-0.0323,0.0022,-0.1376,5.57,-0.0509,-0.06,-0.042300000000000004
POWER,2023-05-04,pivot,4.31,1.24,0.556,0.704,0.704,0.148,4.49,uptrend,-0.0706,-0.0706,-0.1148,-0.0066,-0.1479,5.31,-0.06,-0.06,-0.06
POWER,2023-07-17,pivot,4.31,2.63,0.667,0.8,0.8,0.133,0.68,uptrend,-0.0115,-0.0046,-0.1011,0.0207,-0.1034,5.31,-0.0215,-0.0146,-0.06
POWER,2023-11-29,pivot,5.72,1.22,0.364,0.564,0.564,0.2,3.18,uptrend,0.0161,-0.0516,-0.0274,0.0484,-0.1758,6.72,0.0060999999999999995,-0.06,-0.0374
POWER,2023-12-11,pivot,6.33,2.11,0.625,0.625,0.625,0.375,0.3,uptrend,-0.0472,-0.1792,-0.1053,0.0126,-0.1965,7.33,-0.0572,-0.06,-0.06
POWER,2023-12-14,pivot,5.68,0.47,0.633,0.633,0.633,0.367,0.38,uptrend,-0.0538,0.0017,-0.0235,0.0756,-0.1412,6.68,-0.06,-0.0083,-0.0335
POWER,2023-12-20,pivot,5.27,1.39,0.8,0.8,0.8,0.15,0.51,uptrend,0.0768,0.0696,-0.0446,0.1429,-0.0875,6.27,0.0668,0.05959999999999999,-0.0546
POWER,2024-01-04,pivot,5.94,1.52,,0.824,0.824,,0.22,uptrend,-0.0299,-0.1113,-0.0847,-0.005,-0.1512,6.94,-0.0399,-0.06,-0.06
POWER,2024-01-05,pivot,5.89,9.12,,0.8,0.8,,0.35,uptrend,-0.0235,-0.0924,-0.0588,0.0067,-0.1412,6.89,-0.0335,-0.06,-0.06
POWER,2024-04-02,pivot,5.21,2.3,,0.843,0.843,,3.52,uptrend,-0.0536,-0.0464,-0.05,0.0429,-0.1304,6.21,-0.06,-0.0564,-0.06
POWER,2024-05-16,pivot,5.85,1.48,,0.576,0.576,,0.6,uptrend,-0.0099,-0.0542,-0.0657,0.0575,-0.0936,6.85,-0.0199,-0.06,-0.06
POWER,2024-05-27,pivot,5.98,1.0,,0.692,0.692,,0.34,uptrend,-0.0347,-0.0727,-0.0909,,-0.114,6.98,-0.044700000000000004,-0.06,-0.06
POWER,2024-06-07,pivot,5.7,1.75,,0.68,0.68,,0.2,uptrend,-0.0274,-0.0615,-0.0872,0.0342,-0.1111,6.7,-0.0374,-0.06,-0.06
POWER,2024-08-26,pivot,5.55,0.78,,0.4,0.4,,0.82,uptrend,-0.0139,0.0104,-0.0486,0.0851,-0.0573,6.55,-0.023899999999999998,0.0003999999999999993,-0.0586
POWER,2024-09-11,pivot,5.8,1.95,,0.448,0.448,,0.17,uptrend,-0.0686,-0.1037,-0.1087,0.0452,-0.1722,6.8,-0.06,-0.06,-0.06
POWER,2024-10-29,pivot,5.48,3.23,,0.758,0.758,,8.39,uptrend,0.2464,0.072,0.0304,0.28,-0.04,6.48,0.2364,0.06199999999999999,0.0204
POWER,2024-11-20,pivot,7.35,2.63,,0.6,0.6,,0.46,uptrend,-0.1136,0.1736,0.1606,0.3133,-0.1645,8.35,-0.06,0.1636,0.15059999999999998
POWER,2024-12-27,pivot,8.5,1.02,,0.896,0.896,,0.25,uptrend,-0.0056,0.018,0.0596,0.1125,-0.0709,9.5,-0.0156,0.007999999999999998,0.0496
POWER,2025-01-10,pivot,8.72,1.26,,0.898,0.898,,0.62,uptrend,-0.0088,0.0352,-0.0099,0.0868,-0.0495,9.72,-0.0188,0.0252,-0.0199
POWER,2025-01-17,pivot,9.0,1.59,,0.485,0.485,,0.27,uptrend,0.025,0.0011,0.1708,0.1817,-0.0588,10.0,0.015000000000000001,-0.0089,0.1608
POWER,2025-01-20,pivot,8.86,1.66,,0.83,0.83,,0.34,uptrend,0.0196,0.024,0.1667,0.2059,-0.0577,9.86,0.0096,0.014,0.15669999999999998
POWER,2025-01-27,pivot,9.26,0.07,,0.579,0.579,,0.39,uptrend,-0.0042,-0.0148,0.1547,0.197,-0.0837,10.26,-0.0142,-0.024800000000000003,0.1447
POWER,2025-01-28,pivot,9.26,6.59,,0.557,0.557,,0.43,uptrend,0.0278,0.0118,0.2053,0.2332,-0.0481,10.26,0.017799999999999996,0.0017999999999999995,0.1953
POWER,2025-01-30,pivot,8.94,0.34,,0.846,0.846,,0.19,uptrend,-0.0086,0.0602,0.2,0.2398,-0.0376,9.94,-0.0186,0.050199999999999995,0.19
POWER,2025-01-31,pivot,9.0,0.33,,0.511,0.511,,0.72,uptrend,-0.0435,0.1423,0.1688,0.224,-0.0499,10.0,-0.0535,0.1323,0.1588
POWER,2025-03-03,pivot,11.06,2.74,,0.568,0.568,,0.36,uptrend,0.05,0.058,0.0732,0.125,-0.0295,12.06,0.04,0.048,0.0632
POWER,2025-03-24,pivot,11.43,0.35,,0.571,0.571,,0.27,uptrend,0.0362,0.0629,0.231,0.2922,-0.0509,12.43,0.0262,0.052899999999999996,0.221
POWER,2025-04-03,pivot,11.18,1.46,,0.97,0.97,,1.12,uptrend,0.02,0.0083,0.1589,0.2471,-0.084,12.18,0.01,-0.0017000000000000001,0.1489
POWER,2025-04-07,pivot,11.68,5.74,,0.876,0.876,,1.48,uptrend,0.0303,0.1378,0.2101,0.2874,-0.016,12.68,0.0203,0.1278,0.2001
POWER,2025-04-11,pivot,12.07,0.44,,0.534,0.534,,2.11,uptrend,-0.023,0.1333,0.1889,0.2159,-0.0706,13.07,-0.033,0.1233,0.1789
POWER,2025-04-21,pivot,12.1,0.39,,1.0,1.0,,7.53,uptrend,-0.0185,0.0635,0.0775,0.1484,-0.1137,13.1,-0.028499999999999998,0.0535,0.0675
POWER,2025-04-24,pivot,13.74,0.92,,0.609,0.609,,2.56,uptrend,-0.0707,-0.0747,-0.0674,0.0374,-0.1995,14.74,-0.06,-0.06,-0.06
POWER,2025-04-29,pivot,12.74,5.81,,0.925,0.925,,0.38,uptrend,0.0228,0.1162,0.0287,0.1434,-0.0794,13.74,0.0128,0.1062,0.0187
POWER,2025-05-07,pivot,14.1,7.11,,0.686,0.686,,0.65,uptrend,0.063,0.0182,-0.0168,0.0889,-0.1232,15.1,0.053,0.0082,-0.026799999999999997
POWER,2025-05-08,pivot,13.25,5.49,,0.486,0.486,,0.5,uptrend,0.0516,-0.0049,-0.0272,0.0836,-0.0836,14.25,0.0416,-0.0149,-0.0372
POWER,2025-05-13,pivot,14.5,0.0,,0.63,0.63,,0.88,uptrend,-0.0587,-0.0948,-0.1097,0.0032,-0.1284,15.5,-0.06,-0.06,-0.06
POWER,2025-05-27,pivot,13.7,1.39,,0.703,0.703,,0.26,uptrend,-0.0175,-0.0316,-0.0323,0.0519,-0.1291,14.7,-0.027500000000000004,-0.041600000000000005,-0.042300000000000004
POWER,2025-06-13,pivot,14.11,4.18,,0.412,0.412,,0.98,uptrend,-0.0444,-0.0289,-0.0134,0.0197,-0.1261,15.11,-0.054400000000000004,-0.0389,-0.0234
POWER,2025-07-24,pivot,14.07,1.0,,0.663,0.663,,4.64,uptrend,-0.0183,0.0183,0.0392,0.05,-0.0703,15.07,-0.0283,0.0083,0.029199999999999997
POWER,2025-08-01,pivot,14.41,0.09,,0.571,0.571,,0.5,uptrend,0.0176,0.002,0.1803,0.1898,-0.0678,15.41,0.007600000000000001,-0.008,0.17029999999999998
POWER,2025-08-07,pivot,15.08,1.81,,0.472,0.472,,0.45,uptrend,-0.0502,0.002,0.3103,0.3299,-0.1037,16.08,-0.06,-0.008,0.3003
POWER,2025-08-15,pivot,14.58,2.26,,0.438,0.438,,0.24,uptrend,0.026,0.1348,0.2263,0.3812,-0.0274,15.58,0.016,0.12480000000000001,0.2163
POWER,2025-08-20,pivot,14.9,1.28,,0.97,0.97,,0.51,uptrend,0.0182,0.1217,0.2277,0.3461,-0.0319,15.9,0.0082,0.11170000000000001,0.2177
POWER,2025-09-10,pivot,18.74,6.49,,0.649,0.649,,0.65,uptrend,-0.0273,-0.0515,-0.0515,0.018,-0.0727,19.74,-0.0373,-0.06,-0.06
POWER,2025-09-15,pivot,18.12,0.61,,0.797,0.797,,0.4,uptrend,-0.0027,0.0369,-0.1123,0.0561,-0.1176,19.12,-0.0127,0.0269,-0.06
POWER,2025-10-09,pivot,18.14,0.22,,0.422,0.422,,0.19,uptrend,-0.0205,-0.0124,-0.0642,0.1159,-0.1105,19.14,-0.0305,-0.0224,-0.06
POWER,2025-10-10,pivot,18.08,5.4,,0.531,0.531,,0.45,uptrend,0.0397,-0.0033,-0.0604,0.1262,-0.1023,19.08,0.029699999999999997,-0.0133,-0.06
POWER,2025-10-24,pivot,17.93,1.28,,0.775,0.775,,1.74,uptrend,0.0027,-0.0665,-0.013,0.027,-0.0843,18.93,-0.0073,-0.06,-0.023
POWER,2025-12-12,pivot,18.77,0.11,,0.566,0.566,,0.82,uptrend,-0.0228,-0.0799,-0.0731,0.0114,-0.1063,19.77,-0.0328,-0.06,-0.06
POWER,2026-01-22,pivot,19.47,2.11,,0.955,0.955,,2.39,uptrend,0.0216,0.0181,-0.075,0.0902,-0.1417,20.47,0.011600000000000001,0.008100000000000001,-0.06
POWER,2026-01-28,pivot,20.51,0.11,,0.517,0.517,,1.24,uptrend,-0.0069,-0.0309,-0.1278,0.0115,-0.2127,21.51,-0.0169,-0.0409,-0.06
POWER,2026-01-29,pivot,20.5,0.5,,0.543,0.543,,1.17,uptrend,-0.0207,-0.0259,-0.115,0.0335,-0.1957,21.5,-0.030699999999999998,-0.0359,-0.06
POWER,2026-01-30,pivot,20.42,1.34,,0.504,0.504,,0.31,uptrend,-0.0352,-0.0695,-0.2063,0.0301,-0.2063,21.42,-0.045200000000000004,-0.06,-0.06
POWER,2026-02-02,pivot,20.15,0.02,,0.74,0.74,,0.62,uptrend,-0.0299,-0.0808,-0.1989,0.0233,-0.2479,21.15,-0.0399,-0.06,-0.06
POWER,2026-02-10,pivot,20.15,0.05,,0.853,0.853,,0.4,uptrend,-0.0574,-0.1259,-0.214,0.0483,-0.2958,21.15,-0.06,-0.06,-0.06
POWER,2026-04-20,pivot,19.39,5.3,,0.663,0.663,,0.93,uptrend,-0.0139,-0.0438,,0.0562,-0.0985,20.39,-0.023899999999999998,-0.0538,
POWER,2026-04-24,pivot,18.6,2.11,,0.878,0.878,,1.02,uptrend,-0.082,,,0.0394,-0.104,19.6,-0.06,,
POWER,2026-04-28,pivot,18.82,0.66,,0.617,0.617,,1.97,uptrend,0.0469,,,0.0584,-0.0876,19.82,0.036899999999999995,,
POWER,2026-04-29,pivot,18.74,1.26,,0.588,0.588,,1.94,uptrend,0.025,,,0.0579,-0.0881,19.74,0.015000000000000001,,
POWER,2026-04-30,pivot,18.54,2.91,,0.841,0.841,,0.8,uptrend,,,,0.0856,-0.0642,19.54,,,
PPL,2020-05-08,pivot,89.16,0.06,0.418,0.418,0.418,0.582,0.3,uptrend,0.0108,0.0124,0.0332,0.078,-0.0363,90.16,0.0008000000000000004,0.0023999999999999994,0.0232
PPL,2020-05-12,pivot,87.85,0.17,0.588,0.638,0.638,0.05,0.38,uptrend,0.0623,0.0473,-0.0182,0.0888,-0.0228,88.85,0.0523,0.0373,-0.028200000000000003
PPL,2020-05-14,pivot,90.4,0.88,0.653,0.653,0.653,0.347,0.25,uptrend,0.0324,0.051,-0.0148,0.0775,-0.0328,91.4,0.022399999999999996,0.040999999999999995,-0.024800000000000003
PPL,2020-06-10,pivot,94.56,0.17,0.6,0.6,0.6,0.162,0.39,uptrend,-0.0603,-0.0681,-0.0229,0.001,-0.0969,95.56,-0.06,-0.06,-0.0329
PPL,2020-07-10,pivot,94.27,0.17,0.606,0.606,0.606,0.091,0.65,uptrend,0.0489,0.0305,0.0395,0.0773,-0.0049,95.27,0.0389,0.020499999999999997,0.0295
PPL,2020-07-21,pivot,99.37,0.06,0.413,0.477,0.477,0.064,1.79,uptrend,-0.0212,-0.026,0.0177,0.0402,-0.0485,100.37,-0.0312,-0.036,0.0077
PPL,2020-07-24,pivot,97.76,0.77,0.569,0.569,0.569,0.431,0.51,uptrend,-0.0003,0.0011,0.0125,0.0739,-0.0177,98.76,-0.0103,-0.0089,0.0025000000000000005
PPL,2020-07-30,pivot,99.73,1.14,0.471,0.571,0.571,0.1,0.96,uptrend,-0.0061,0.0372,0.0119,0.0573,-0.0329,100.73,-0.0161,0.027199999999999995,0.0019000000000000006
PPL,2020-08-24,pivot,98.85,1.87,0.681,0.681,0.681,0.319,0.65,uptrend,0.018,0.008,-0.0185,0.0531,-0.0201,99.85,0.007999999999999998,-0.002,-0.028499999999999998
PPL,2020-08-27,pivot,100.17,0.37,0.508,0.508,0.508,0.492,0.35,uptrend,0.0044,0.0199,-0.0813,0.0385,-0.0896,101.17,-0.0056,0.0099,-0.06
PPL,2020-09-04,pivot,100.89,0.39,0.455,0.618,0.618,0.164,0.5,uptrend,-0.0114,-0.0284,-0.1183,0.0334,-0.124,101.89,-0.021400000000000002,-0.038400000000000004,-0.06
PPL,2020-09-07,pivot,100.59,0.56,0.49,0.49,0.49,0.102,0.4,uptrend,-0.0208,-0.0311,-0.1458,0.0395,-0.1534,101.59,-0.0308,-0.0411,-0.06
PPL,2020-09-09,pivot,100.4,1.89,0.782,0.782,0.782,0.1,0.84,uptrend,-0.0197,-0.0511,-0.1371,0.0478,-0.1566,101.4,-0.029699999999999997,-0.06,-0.06
PPL,2020-11-27,pivot,90.27,1.4,0.42,0.42,0.42,0.347,0.78,uptrend,0.0048,-0.0024,-0.0056,0.0573,-0.0353,91.27,-0.005200000000000001,-0.0124,-0.0156
PPL,2020-12-02,pivot,90.86,0.51,0.503,0.503,0.503,0.013,1.14,uptrend,-0.0208,0.0221,-0.0178,0.0547,-0.0377,91.86,-0.0308,0.012100000000000001,-0.0278
PPL,2020-12-10,pivot,89.24,0.09,0.504,0.504,0.504,0.252,0.43,uptrend,0.0646,0.0021,0.0889,0.1544,-0.0205,90.24,0.0546,-0.0079,0.07890000000000001
PPL,2020-12-31,pivot,89.52,0.03,0.375,0.618,0.618,0.243,0.55,uptrend,0.078,0.0754,0.016,0.148,-0.0081,90.52,0.068,0.0654,0.006
PPL,2021-06-04,pivot,93.22,0.21,0.588,0.588,0.588,0.316,1.05,uptrend,-0.0457,-0.043,-0.0693,0.0108,-0.0998,94.22,-0.0557,-0.053,-0.06
PPL,2021-06-08,pivot,92.17,0.17,0.789,0.789,0.789,0.008,0.48,uptrend,-0.0094,-0.0349,-0.0741,0.0188,-0.0889,93.17,-0.0194,-0.0449,-0.06
PPL,2021-12-14,pivot,77.5,0.9,0.513,0.513,0.513,0.487,0.76,uptrend,0.0001,-0.0094,-0.0233,0.0481,-0.03,78.5,-0.0099,-0.0194,-0.0333
PPL,2022-01-14,pivot,78.42,0.01,0.53,0.812,0.812,0.282,1.63,uptrend,0.0036,-0.0164,0.0272,0.0511,-0.0175,79.42,-0.0064,-0.0264,0.0172
PPL,2022-01-17,pivot,78.72,0.03,0.577,0.577,0.577,0.192,0.64,uptrend,0.0046,-0.0049,0.0232,0.0498,-0.0188,79.72,-0.0054,-0.0149,0.013199999999999998
PPL,2022-03-09,pivot,80.72,0.89,0.47,0.47,0.47,0.013,0.63,uptrend,-0.0607,-0.1219,-0.1639,-0.003,-0.169,81.72,-0.06,-0.06,-0.06
PPL,2022-07-18,pivot,70.29,2.53,0.473,0.473,0.473,0.379,0.42,uptrend,-0.0332,-0.0306,0.0427,0.0754,-0.0732,71.29,-0.0432,-0.0406,0.0327
PPL,2023-02-02,pivot,74.87,2.76,0.797,0.797,0.797,0.203,1.26,uptrend,0.1032,-0.0091,-0.1716,0.1316,-0.2045,75.87,0.0932,-0.0191,-0.06
PPL,2023-02-08,pivot,79.05,1.5,0.521,0.57,0.57,0.049,1.46,uptrend,-0.0509,-0.1367,-0.1459,0.0526,-0.26,80.05,-0.06,-0.06,-0.06
PPL,2023-02-17,pivot,73.91,0.14,0.64,0.64,0.64,0.136,0.31,uptrend,-0.1226,-0.1089,-0.0891,-0.0088,-0.2039,74.91,-0.06,-0.06,-0.06
PPL,2023-07-24,pivot,69.21,0.01,0.411,0.411,0.411,0.209,0.4,uptrend,0.0811,-0.0109,0.0816,0.1312,-0.0207,70.21,0.07110000000000001,-0.020900000000000002,0.07160000000000001
PPL,2023-08-25,pivot,75.29,1.04,0.458,0.458,0.458,0.542,0.23,uptrend,-0.1097,-0.0515,-0.0242,-0.012,-0.1517,76.29,-0.06,-0.06,-0.0342
PPL,2023-09-12,pivot,72.46,1.32,0.516,0.516,0.516,0.484,0.5,uptrend,0.0004,-0.0019,0.0361,0.0436,-0.0272,73.46,-0.009600000000000001,-0.0119,0.026099999999999998
PPL,2023-10-03,pivot,74.43,0.17,0.43,0.43,0.43,0.415,0.57,uptrend,-0.0311,0.0183,0.063,0.1402,-0.0596,75.43,-0.0411,0.0083,0.053
PPL,2023-10-05,pivot,74.14,1.46,0.425,0.425,0.425,0.408,0.9,uptrend,0.0257,0.1082,0.0871,0.1623,-0.0414,75.14,0.0157,0.09820000000000001,0.0771
PPL,2023-10-18,pivot,76.63,0.15,0.655,0.655,0.655,0.081,0.63,uptrend,0.0573,0.0387,0.1868,0.1896,-0.011,77.63,0.047299999999999995,0.028699999999999996,0.17679999999999998
PPL,2023-11-14,pivot,81.65,0.73,0.705,0.867,0.867,0.161,1.15,uptrend,0.0665,0.1117,0.3712,0.382,-0.0042,82.65,0.0565,0.1017,0.36119999999999997
PPL,2023-12-11,pivot,112.04,0.48,0.429,0.703,0.703,0.274,0.62,uptrend,0.0702,-0.0523,0.0905,0.1435,-0.0886,113.04,0.0602,-0.06,0.0805
PPL,2023-12-13,pivot,114.04,3.33,0.529,0.529,0.529,0.147,1.29,uptrend,0.0074,-0.0707,0.11,0.1373,-0.1229,115.04,-0.0026,-0.06,0.1
PPL,2023-12-27,pivot,106.41,1.5,0.339,0.886,0.886,0.547,0.67,uptrend,0.1571,0.1306,0.1402,0.2313,-0.0263,107.41,0.14709999999999998,0.1206,0.13019999999999998
PPL,2024-01-04,pivot,126.22,0.57,,0.612,0.612,,0.75,uptrend,0.0205,-0.0602,-0.109,0.0611,-0.1689,127.22,0.0105,-0.06,-0.06
PPL,2024-01-05,pivot,125.83,2.65,,0.658,0.658,,0.71,uptrend,0.0292,-0.0593,-0.1204,0.0609,-0.1691,126.83,0.019200000000000002,-0.06,-0.06
PPL,2024-01-18,pivot,120.46,1.09,,0.587,0.587,,0.77,uptrend,-0.048,-0.0679,-0.1586,0.058,-0.2434,121.46,-0.058,-0.06,-0.06
PPL,2024-04-15,pivot,111.36,0.77,,0.855,0.855,,2.37,uptrend,-0.0137,-0.0255,0.091,0.1167,-0.0328,112.36,-0.0237,-0.0355,0.081
PPL,2024-04-18,pivot,111.83,0.28,,0.438,0.438,,0.97,uptrend,-0.0024,0.0905,0.0832,0.1262,-0.0246,112.83,-0.0124,0.0805,0.0732
PPL,2024-04-25,pivot,112.78,0.25,,0.602,0.602,,0.95,uptrend,0.0853,0.069,0.0787,0.1208,-0.0292,113.78,0.0753,0.059000000000000004,0.06870000000000001
PPL,2024-05-09,pivot,120.73,0.15,,0.438,0.438,,0.65,uptrend,0.0002,-0.0037,-0.0678,0.0323,-0.0761,121.73,-0.0098,-0.0137,-0.06
PPL,2024-05-20,pivot,122.48,0.91,,0.435,0.435,,0.58,uptrend,-0.0184,-0.0501,-0.0317,0.0154,-0.1115,123.48,-0.0284,-0.06,-0.0417
PPL,2024-06-03,pivot,119.13,1.16,,0.595,0.595,,0.83,uptrend,-0.0666,-0.0101,0.0234,0.0478,-0.0889,120.13,-0.06,-0.0201,0.0134
PPL,2024-06-20,pivot,118.43,0.78,,0.537,0.537,,1.32,uptrend,-0.0271,0.0212,-0.0514,0.0456,-0.0555,119.43,-0.0371,0.0112,-0.06
PPL,2024-07-08,pivot,121.56,0.13,,0.724,0.724,,0.47,uptrend,-0.034,-0.0722,-0.1128,0.004,-0.1168,122.56,-0.044000000000000004,-0.06,-0.06
PPL,2024-10-16,pivot,129.07,0.06,,0.81,0.81,,0.98,uptrend,-0.0228,0.0672,0.1199,0.1678,-0.0504,130.07,-0.0328,0.057199999999999994,0.10990000000000001
PPL,2024-10-23,pivot,129.18,0.82,,0.791,0.791,,0.35,uptrend,0.0858,0.1074,0.1828,0.2172,-0.0015,130.18,0.0758,0.0974,0.17279999999999998
PPL,2024-11-25,pivot,152.61,0.07,,0.449,0.449,,0.28,uptrend,0.0716,0.1299,0.3035,0.3795,-0.0904,153.61,0.061599999999999995,0.11989999999999999,0.2935
PPL,2024-12-03,pivot,163.26,0.22,,0.615,0.615,,0.74,uptrend,0.0309,0.2191,0.203,0.2822,-0.0256,164.26,0.020900000000000002,0.20909999999999998,0.193
PPL,2024-12-20,pivot,184.38,1.29,,0.791,0.791,,0.71,uptrend,0.0151,-0.0327,-0.0369,0.1046,-0.0816,185.38,0.0051,-0.0427,-0.046900000000000004
PPL,2025-01-01,pivot,199.04,0.02,,0.551,0.551,,0.57,uptrend,-0.1137,-0.0757,-0.1562,-0.0109,-0.1743,200.04,-0.06,-0.06,-0.06
PPL,2025-01-07,pivot,186.23,3.35,,0.759,0.759,,1.58,uptrend,0.0043,-0.0311,-0.1022,0.0369,-0.1115,187.23,-0.0057,-0.0411,-0.06
PPL,2025-03-11,pivot,179.39,1.19,,0.853,0.853,,2.05,uptrend,-0.0066,-0.0149,-0.0903,0.0324,-0.1284,180.39,-0.0166,-0.0249,-0.06
PPL,2025-04-03,pivot,189.95,1.0,,0.845,0.845,,0.79,uptrend,-0.0967,-0.1078,-0.2164,0.0039,-0.2337,190.95,-0.06,-0.06,-0.06
PPL,2025-08-11,pivot,185.33,0.15,,0.833,0.833,,1.3,uptrend,-0.0525,-0.064,0.009,0.0163,-0.079,186.33,-0.06,-0.06,-0.0010000000000000009
PPL,2025-08-21,pivot,179.37,1.87,,0.526,0.526,,0.99,uptrend,-0.0343,-0.0161,0.0429,0.0868,-0.0438,180.37,-0.0443,-0.026099999999999998,0.0329
PPL,2025-10-06,pivot,200.94,1.95,,0.9,0.9,,0.48,uptrend,-0.1139,-0.088,-0.0792,0.0006,-0.1202,201.94,-0.06,-0.06,-0.06
PPL,2025-11-19,pivot,192.14,0.07,,0.788,0.788,,2.94,uptrend,-0.0241,0.028,0.0882,0.1408,-0.0489,193.14,-0.0341,0.018000000000000002,0.0782
PPL,2025-11-26,pivot,195.67,1.11,,0.72,0.72,,1.01,uptrend,0.0431,0.0743,0.1023,0.1576,-0.0074,196.67,0.0331,0.06430000000000001,0.09230000000000001
PPL,2025-12-03,pivot,206.16,0.08,,0.787,0.787,,0.84,uptrend,0.0257,0.0543,0.1273,0.1415,-0.0163,207.16,0.0157,0.0443,0.1173
PPL,2025-12-04,pivot,206.76,0.09,,0.749,0.749,,0.51,uptrend,0.0238,0.0416,0.1509,0.1722,-0.0047,207.76,0.013800000000000002,0.031599999999999996,0.1409
PPL,2025-12-18,pivot,219.62,0.17,,0.446,0.446,,0.49,uptrend,0.0207,0.0953,0.1886,0.1942,-0.0316,220.62,0.0107,0.0853,0.17859999999999998
PPL,2026-01-06,pivot,237.92,0.49,,0.494,0.494,,2.19,uptrend,-0.016,0.1115,0.1365,0.1665,-0.0398,238.92,-0.026000000000000002,0.1015,0.1265
PPL,2026-01-13,pivot,235.23,0.42,,0.832,0.832,,1.23,uptrend,0.1242,0.134,0.0297,0.1798,-0.0087,236.23,0.11420000000000001,0.12400000000000001,0.019700000000000002
PPL,2026-01-23,pivot,270.9,0.61,,0.402,0.402,,0.39,uptrend,0.0048,-0.0803,-0.1984,0.0311,-0.2037,271.9,-0.005200000000000001,-0.06,-0.06
PPL,2026-01-27,pivot,267.28,0.46,,0.755,0.755,,0.71,uptrend,0.0046,-0.1,-0.2264,0.0312,-0.2319,268.28,-0.0054,-0.06,-0.06
PPL,2026-04-24,pivot,225.33,1.03,,0.803,0.803,,0.63,uptrend,-0.1069,,,0.0136,-0.1371,226.33,-0.06,,
PREMA,2020-04-10,pivot,18.81,0.87,0.436,0.436,0.436,0.4,1.01,uptrend,-0.0219,-0.1104,-0.0943,-0.0104,-0.1661,19.81,-0.0319,-0.06,-0.06
PREMA,2020-05-20,pivot,18.43,0.71,0.4,0.46,0.46,0.06,0.85,uptrend,-0.0367,-0.0367,-0.0532,0.0638,-0.1133,19.43,-0.046700000000000005,-0.046700000000000005,-0.06
PREMA,2020-06-01,pivot,18.08,0.44,0.627,0.667,0.667,0.04,2.29,uptrend,-0.064,0.0128,-0.072,0.0667,-0.1109,19.08,-0.06,0.0028000000000000004,-0.06
PREMA,2020-06-02,pivot,18.08,0.74,0.421,0.421,0.421,0.579,0.91,uptrend,-0.012,0.0147,-0.06,0.0911,-0.0906,19.08,-0.022,0.004699999999999999,-0.06
